# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,6.226299933487226,1.5297155600766854,179.95951842332357,0,0.2,-0.6163777945762225,0.0,0.0,-0.036292803220260614
 0.13670590299220778,6.224431083562394,1.5297168804881496,179.95951842332357,0.027341180598441556,0.2,-0.6163777945762225,-0.0049614404363442334,-1.1285910409471502,-0.24235956379072007
 0.19811688099233993,6.222374907875185,1.5297208205111128,179.89021054373683,0.03962337619846799,0.2,-0.4631101856118993,-0.019844978276417766,-1.1355158340519713,-0.49389039561024606
 0.24833710228251482,6.220132815594391,1.5297273483284315,179.83318468727225,0.04966742045650297,0.20000000000000012,-0.35638527323515967,-0.04464826323705635,-1.0636476564739363,-0.7747406636132653
 0.29315095675745184,6.217706215888811,1.5297364321229616,179.78551853598245,0.05863019135149037,0.19999999999999987,-0.27979436438013344,-0.07936737859203735,-0.9712246461000436,-1.0737289588034755
 0.3347158813435088,6.215096517927239,1.52974804007756,179.74514965681115,0.06694317626870176,0.1999999999999999,-0.2234111742755206,-0.1239968417905693,-0.8777883295896617,-1.3847259197125643
 0.37409751113477085,6.212305130878476,1.5297621403750825,179.71058092178018,0.07481950222695417,0.20000000000000015,-0.18098943897301498,-0.17852960532305434,-0.7903546520630034,-1.7040732030853127
 0.41190542478206005,6.209333463911315,1.5297787011983857,179.68069926134422,0.08238108495641203,0.20000000000000037,-0.14846419014935447,-0.24295705783396335,-0.7111336488807274,-2.0294598229962304
 0.4485220489722393,6.206182926194553,1.5297976907303257,179.65465994777415,0.08970440979444788,0.20000000000000015,-0.12311210280307813,-0.317269025481684,-0.6403837486948706,-2.359363965424643
 0.48420316867105356,6.202854926896988,1.5298190771537588,179.63181033858382,0.09684063373421074,0.20000000000000023,-0.10306190436322246,-0.4014537735450698,-0.5775841563046583,-2.6927501589744653
 0.51912814469157,6.199350875187416,1.529842828651541,179.61163822577507,0.10382562893831403,0.2,-0.08699882077287542,-0.49549800827649476,-0.5219418420892767,-3.0288943860577993
 0.5534274161362351,6.195672180234633,1.5298689134065293,179.59373600085488,0.11068548322724707,0.20000000000000032,-0.07398063891247965,-0.5993868790011136,-0.47261365335454486,-3.3672782119631197
 0.5871986385605619,6.191820251207434,1.5298972996015794,179.57777526004668,0.1174397277121124,0.19999999999999968,-0.06332012109866685,-0.7131039804619094,-0.42880057466036053,-3.7075222725931294
 0.6205166784443799,6.18779649727462,1.5299279554195477,179.56348846539797,0.12410333568887601,0.20000000000000018,-0.05450798338687422,-0.8366313554103108,-0.3897832507792685,-4.049343208162721
 0.6534400774199938,6.1836023276049845,1.5299608490432905,179.55065547591852,0.1306880154839988,0.20000000000000043,-0.04716137761922761,-0.9699494974418444,-0.3549305544064513,-4.392525067446909
 0.6860153853436717,6.179239151367324,1.5299959486556645,179.5390935038172,0.13720307706873439,0.2,-0.04098872770301366,-1.1130373540764016,-0.3236961996609314,-4.736899910511505
 0.7182801532073867,6.174708377730435,1.5300332224395254,179.5286495210768,0.1436560306414774,0.2,-0.035765326174608286,-1.2658723300827077,-0.2956105778890995,-5.082334407120077
 0.7502650538341294,6.170011415863116,1.5300726385777297,179.51919444611877,0.15005301076682595,0.20000000000000034,-0.031316099590878235,-1.428430291046319,-0.27027121352902744,-5.428720428596912
 0.7819954179963853,6.165149674934161,1.5301141652531336,179.51061864209095,0.15639908359927712,0.20000000000000018,-0.027503282063850668,-1.6006855671807765,-0.24733340585175492,-5.77596835026729
 0.8134923686664721,6.160124564112369,1.5301577706485936,179.50282839400776,0.1626984737332945,0.2,-0.024217459829016446,-1.7826109573811282,-0.22650171017983914,-6.124002224568081
 0.8447736728060526,6.154937492566534,1.5302034229469659,179.4957431251235,0.1689547345612106,0.20000000000000018,-0.02137098558963108,-1.97417773351931,-0.2075224731052389,-6.472756264469177
 0.8758543907014066,6.149589869465455,1.5302510903311064,179.48929317767997,0.1751708781402814,0.20000000000000034,-0.018893107870451276,-2.1753556449806615,-0.1901774275354053,-6.822172256843598
 0.9067473776453762,6.144083103977927,1.5303007409838723,179.48341802889408,0.18134947552907532,0.20000000000000018,-0.016726276499144,-2.3861129234408422,-0.1742782602767039,-7.172197643831551
 0.9374636762447357,6.138418605272746,1.530352343088119,179.478064845812,0.18749273524894725,0.20000000000000054,-0.014823362772480926,-2.606416287882395,-0.15966204106089113,-7.522784089096805
 0.9680128265654168,6.132597782518711,1.530405864826703,179.47318730611917,0.19360256531308345,0.19999999999999982,-0.013145529648366117,-2.836230949850241,-0.1461873802462545,-7.873886399567075
 0.998403113769469,6.126622044884616,1.5304612743824808,179.4687446296479,0.1996806227538939,0.19999999999999982,-0.01166056664573579,-3.0755206189451654,-0.1318416137392489,-8.109237464013413
 1.0290751579305994,6.1204928015392595,1.5305185399383086,179.46470077784898,0.2,0.010412649526334873,-0.010341618611000603,-3.3242475085544783,-0.11707142199572221,-8.218418911633792
 1.0604832470095225,6.114211461651436,1.5305776296770428,179.46102378819836,0.2,0.0,-0.009166170154251863,-3.582372341818978,-0.10380617868038447,-8.316819050286556
 1.0926448239777045,6.107779434389945,1.5306385117815393,179.45768521779294,0.2,0.0,-0.008115258613566843,-3.8498543578352113,-0.09193935929256408,-8.41123160041073
 1.1255528419002385,6.10119812892358,1.5307011544346547,179.45465967570956,0.2,0.0,-0.0071728305583958,-4.1266513180921125,-0.08129147011747757,-8.501937555251507
 1.1592002538213118,6.0944689544211395,1.5307655258192454,179.45192442812885,0.2,0.0,-0.00632522731887012,-4.412719513140902,-0.07170977699353688,-8.589189261742602
 1.1935800127668705,6.08759332005142,1.5308315941181674,179.44945906328178,0.2,0.0,-0.0055607935791017905,-4.708013769497395,-0.06306376959766967,-8.67321395046201
 1.2286850717469646,6.080572634983217,1.5308993275142768,179.44724520593056,0.2,0.0,-0.004869545480881023,-5.012487456775339,-0.0552414827764113,-8.75421675639138
 1.2645083837577913,6.073408308385327,1.5309686941904306,179.4452662730571,0.2,0.0,-0.004242874753159791,-5.326092495049954,-0.0481464970259486,-8.832383314132974
 1.3010429017835166,6.066101749426547,1.5310396623294846,179.44350726399364,0.2,0.0,-0.0036733464436098508,-5.64877936245026,-0.04169548174897486,-8.907881995928973
 1.3382815787979334,6.0586543672756745,1.5311122001142952,179.4419545794158,0.2,0.0,-0.003154529934073351,-5.980497102979198,-0.03581617047310355,-8.980865848568682
 1.3762173677659024,6.051067571101505,1.5311862757277184,179.44059586473114,0.2,0.0,-0.0026808320984097623,-6.32119333456014,-0.030445686950047634,-9.051474275386314
 1.4148432216446705,6.043342770072836,1.5312618573526109,179.43941987407572,0.2,0.0,-0.0022473657940732853,-6.670814257308639,-0.025529153554128176,-9.11983450166686
 1.4541520933850414,6.035481373358462,1.5313389131718287,179.43841635185305,0.2,0.0,-0.001849848247474031,-7.029304662028071,-0.021018531200826255,-9.186062855297699
 1.494136935932452,6.027484790127181,1.5314174113682282,179.43757592919238,0.2,0.0,-0.0014845306185977142,-7.396607938927766,-0.016871646195482728,-9.250265889302812
 1.534790702227917,6.019354429547791,1.5314973201246658,179.43689003323092,0.2,0.0,-0.001148124361251313,-7.7726660865623955,-0.013051372777245761,-9.312541368535541
 1.5761063452089645,6.011091700789085,1.5315786076239977,179.4363508073729,0.2,0.0,-0.0008377417252858168,-8.157419720991046,-0.009524942993788671,-9.37297913939756
 1.6180768178103642,6.002698013019863,1.53166124204908,179.43595104101394,0.2,0.0,-0.0005507874536679584,-8.550808085154621,-0.006263361870133819,-9.431661898350178
 1.6606950729649326,5.99417477540892,1.5317451915827691,179.4356841074596,0.2,0.0,-0.0002849756519978017,-8.95276905847013,-0.0032409107947691286,-9.48866587279234
 1.7039540636041806,5.9855233971250525,1.5318304244079217,179.43554390892987,0.2,0.0,-0.00003830955031021981,-9.363239166640206,-0.00043472335075669775,-9.544061425678843
 1.7478467426589404,5.976745287337057,1.5319169087073934,179.43552482775738,0.2,0.0,0.00019117887681967204,-9.78215359167644,0.0021755758787479233,-9.597913593686124
 1.7923660630599456,5.96784185521373,1.5320046126640408,179.43562168291697,0.2,0.0,0.00040490397144891114,-10.209446182134917,0.004608183348559606,-9.650282567281483
 1.837504977738385,5.958814509923869,1.5320935044607202,179.43582969131197,0.2,0.0,0.00060437790336482,-10.645049463562266,0.006879383120600026,-9.701224119895397
 1.8832564396263916,5.9496646606362695,1.532183552280288,179.4361444331466,0.2,0.0,0.0007909107623514746,-11.08889464915067,0.009003777722646478,-9.750789992361815
 1.929613401657523,5.940393716519728,1.5322747243056,179.43656182092866,0.2,0.0,0.0009656078969899866,-11.540911650600124,0.010994487460405052,-9.799028237986468
 1.9765688167671913,5.9310030867430426,1.5323669887195135,179.43707807165129,0.2,0.0,0.0011295575783461431,-12.00102908918614,0.01286332416227214,-9.845983532853202
 2.024115637893097,5.921494180475008,1.5324603137048836,179.43768968182428,0.2,0.0,0.001283709485668667,-12.469174307031325,0.014620940193909332,-9.891697455398576
 2.072246817975611,5.911868406884422,1.5325546674445671,179.43839340492974,0.2,0.0,0.001428896770733139,-12.94527337857886,0.01627696101309625,-9.936208738730784
 2.1209553099581573,5.90212717514008,1.5326500181214209,179.43918623115474,0.2,0.0,0.0015659043114608934,-13.429251122266233,0.0178400988649362,-9.979553498753928
 2.1702340667875526,5.892271894410781,1.5327463339183,179.4400653690485,0.2,0.0,0.0016954129161019331,-13.92103111239727,0.019318252625500267,-10.021765440740245
 2.2200760414143774,5.882303973865319,1.5328435830180618,179.4410282289057,0.2,0.0,0.0018180696276992154,-14.420535691210635,0.020718596904794124,-10.06287604671553
 2.270474186793281,5.872224822672491,1.532941733603562,179.44207240776458,0.2,0.0,0.0019344468059066732,-14.92768598114289,0.02204765815771993,-10.10291474567412
 2.3214214558832915,5.862035850001094,1.533040753857657,179.44319567573754,0.2,0.0,0.002045067371873274,-15.442401897284185,0.023311383408774082,-10.141909068438588
 2.372910801648132,5.851738465019925,1.5331406119632032,179.44439596361815,0.2,0.0,0.0021504140869968505,-15.96460216002459,0.024515200340813177,-10.179884788759939
 2.42493517705651,5.84133407689778,1.533241276103057,179.44567135160386,0.2,0.0,0.002250919749328103,-16.494204307889074,0.025664070220283816,-10.216866052050136
 2.4774875350824166,5.830824094803455,1.5333427144600742,179.4470200590105,0.2,0.0,0.0023469924902691955,-17.031124710559144,0.026762535069476383,-10.252875493007467
 2.530560828705363,5.820209927905747,1.5334448952171114,179.44844043489232,0.2,0.0,0.0024389898548592814,-17.57527858207904,0.027814759642740855,-10.28793434319634
 2.584148010910698,5.809492985373454,1.533547786557025,179.4499309494853,0.2,0.0,0.002527255869598486,-18.126579994244427,0.028824568571285847,-10.322062529615996
 2.638242034689855,5.79867467637537,1.533651356662671,179.45149018638304,0.2,0.0,0.002612104330032594,-18.68494189017142,0.029795479108706623,-10.355278765085737
 2.692835853040609,5.787756410080293,1.5337555737169062,179.45311683535718,0.2,0.0,0.0026938119742853594,-19.25027609804393,0.030730731402201422,-10.387600631234411
 2.747922418967339,5.77673959565702,1.5338604059025862,179.4548096858185,0.2,0.0,0.00277264385365867,-19.822493345036968,0.03163331406384714,-10.419044654795233
 2.8034946854812777,5.7656256422743475,1.533965821402568,179.4565676207784,0.2,0.0,0.0028488502621371605,-20.401503271413876,0.03250598867213853,-10.449626377808917
 2.8595456056007893,5.7544159591010695,1.5340717883997073,179.45838961135286,0.2,0.0,0.0029226448200191245,-20.987214444795185,0.03335131015740022,-10.479360422321777
 2.9160681323515614,5.743111955305986,1.5341782750768604,179.46027471167343,0.2,0.0,0.002994242937446239,-21.57953437459685,0.034171646479234284,-10.508260550013663
 2.973055218766916,5.7317150400578925,1.534285249616884,179.46222205424425,0.2,0.0,0.0030638385908624377,-22.178369526635542,0.03496919544031408,-10.53633971728582
 3.030499817888026,5.720226622525584,1.534392680202634,179.46423084565794,0.2,0.0,0.0031316104706854376,-22.783625337898854,0.03574600011712962,-10.563610126139158
 3.0883948827641574,5.708648111877859,1.534500535016967,179.46630036265375,0.2,0.0,0.0031977239794234403,-23.39520623147784,0.03650396290623267,-10.590083271237711
 3.146733366452934,5.696980917283513,1.534608782242739,179.46842994849837,0.2,0.0,0.0032623381756368263,-24.013015631659727,0.03724485792884023,-10.6157699834862
 3.2055082220205677,5.685226447911344,1.5347173900628066,179.47061900964374,0.2,0.0,0.0033255959108433038,-24.63695597917835,0.0379703425856192,-10.640680470395445
 3.2647124025421297,5.673386112930146,1.5348263266600257,179.47286701266066,0.2,0.0,0.003387633455479204,-25.2669287466199,0.03868196760196953,-10.664824353529577
 3.324338861101774,5.6614613215087175,1.534935560217253,179.47517348139888,0.2,0.0,0.0034485810019621644,-25.902834453981516,0.03938118672173007,-10.688210703245812
 3.3843805507930096,5.649453482815854,1.5350450589173446,179.4775379943917,0.2,0.0,0.003508558598026504,-26.544572684380345,0.04006936487417444,-10.710848070974757
 3.444830424718939,5.637364006020354,1.5351547909431567,179.47996018244666,0.2,0.0,0.0035676751979545887,-27.192042099910555,0.040747786080696485,-10.732744519211288
 3.5056814359925363,5.625194300291011,1.5352647244775455,179.4824397264368,0.2,0.0,0.0036260385017409186,-27.84514045764572,0.04141766041276772,-10.753907649428363
 3.5669265377368777,5.612945774796624,1.5353748277033676,179.48497635526283,0.2,0.0,0.0036837506589185976,-28.50376462578421,0.04208013058192013,-10.774344628038522
 3.6285586830854277,5.600619838705988,1.5354850688034791,179.4875698439871,0.2,0.0,0.0037409068211497723,-29.16781059993485,0.04273627751847793,-10.794062210592452
 3.6905708251822875,5.588217901187901,1.5355954159607363,179.4902200121013,0.2,0.0,0.003797594019698271,-29.837173519540453,0.043387126039376084,-10.81306676431585
 3.7529559171824807,5.575741371411159,1.5357058373579957,179.49292672195088,0.2,0.0,0.003853895816259066,-30.51174768443653,0.044033649653274484,-10.831364289134909
 3.8157069122522143,5.563191658544559,1.5358163011781132,179.49568987728318,0.2,0.0,0.003909899689742554,-31.19142657154252,0.04467677499280748,-10.84896043728484
